id;name;type-id;is-active;template-id;parent-id;alt-name;title;h1;show_submenu;index_source;index_state;index_date;index_choose;index_level;descr;text_under_catalog;photo;tax_rate_id;price;old_price;common_quantity;description;1c_catalog_id;1c_product_id;artikul;photos;text_above_catalog;tip;raznovidnost;upravlenie;vyhodnaya_mownost_vt;napryazhenie_v;kolichestvo_svetodiodov_sht;shag_pikselya_mm;gercovka_hz;yarkost_nits;razmer_mm;proizvoditel;best_offers;svetovoj_potok_lm;cvet;temperatura_k;isklyuchit_iz_publikacii_na_veb-vitrine_mag1c;interfejs;razmer_mm_shirina_vysota;brend;new;sila_toka_a;shirina_mm;kratnost_reza_sm
2560;Уголок к профилю 28х20, черный;309;1;1;2264;ugolok-k-profilyu-28h20-chernyj;Уголок к профилю 28х20, черный;Уголок к профилю 28х20, черный;;;;;;;;;/images/cms/data/import_files/b2/b2925290b48b11ebbba400155d003248_f8730c2dac5c11edbbae00155d006405.png;НДС по ставке 20%;65;0;88;Уголок пластиковый для проифля 2820;238e4031-cbb7-4107-9538-8df70738a5fe;b2925290-b48b-11eb-bba4-00155d003248;CORN2820;;;;;;;;;;;;;;;;;;;;;;;;;
2659;Уголок к профилю 11530;309;1;1;2264;ugolok-k-profilyu-11530;Уголок к профилю 11530;Уголок к профилю 11530;;;;;;;;;/images/cms/data/import_files/21/214dce519c0a11e6beabd850e610b119_e76680caaba311edbbad00155d006405.jpg;НДС по ставке 20%;160;0;200;Пластиковый;238e4031-cbb7-4107-9538-8df70738a5fe;214dce51-9c0a-11e6-beab-d850e610b119;UG11530;;;;;;;;;;;;;;;;;;;;;;;;;
2667;Уголок к профилю (2590F);309;1;1;2264;ugolok-k-profilyu-2590f;Уголок к профилю (2590F);Уголок к профилю (2590F);;;;;;;;;/images/cms/data/import_files/ff/ff44251a8bb311e7bec070188bcd111c_d779c307aba311edbbad00155d006405.jpg;НДС по ставке 20%;71;0;0;;238e4031-cbb7-4107-9538-8df70738a5fe;ff44251a-8bb3-11e7-bec0-70188bcd111c;CORN2590;;;;;;;;;;;;;;;;;;;;;;;;;
2803;Уголок к профилю BLD-ALP9025-Corner;309;1;1;2264;ugolok-k-profilyu-bld-alp9025-corner;Уголок к профилю BLD-ALP9025-Corner;Уголок к профилю BLD-ALP9025-Corner;;;;;;;;;/images/cms/data/import_files/9f/9fb64504dadd11e5be8bd850e610b119_0311bd0eaba411edbbad00155d006405.jpg;НДС по ставке 20%;71;0;1388;"Уголок для профиля 9025<br />
Пластиковый";238e4031-cbb7-4107-9538-8df70738a5fe;9fb64504-dadd-11e5-be8b-d850e610b119;BICOR2590;;;;;;;;;;;;;;;;;;;;;;;;;
